SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden
240654,0,0,1,0,1,0,90000.0,101880.0,10939.5,90000.0,0.015221,-10060,-740,-10049.0,-2650,1,1,0,1,1,0,1.0,2,2,12,0,0,0,0,0,0,0.2605736348783599,0.5103383094375619,0.3425288720742255,0.1216,0.102,0.9811,0.0,0.2759,0.1667,0.135,0.1127,0.0078,0.1239,0.1058,0.9811,0.0,0.2759,0.1667,0.1381,0.1175,0.0083,0.1228,0.102,0.9811,0.0,0.2759,0.1667,0.1373,0.1148,0.008,0.1167,0,0.0,0.0,0.0,0.0,-1944.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
121200,0,0,0,0,1,0,202500.0,1226511.0,32485.5,1071000.0,0.025164,-19895,-12828,-8224.0,-3431,1,1,0,1,0,0,1.0,2,2,16,0,0,0,0,0,0,0.7992365655083209,0.381300621369651,0.8182475079127519,0.1216,0.105,0.9901,0.0,0.2759,0.1667,0.0358,0.1134,0.0,0.1239,0.109,0.9901,0.0,0.2759,0.1667,0.0366,0.1182,0.0,0.1228,0.105,0.9901,0.0,0.2759,0.1667,0.0365,0.1155,0.0,0.1174,0,0.0,0.0,0.0,0.0,-733.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
281718,1,0,1,1,1,0,112500.0,668304.0,32278.5,540000.0,0.019101,-20986,-1233,-3038.0,-4458,1,1,0,1,0,1,2.0,2,2,12,0,0,0,0,0,0,0.5608165922350232,0.2719059531978474,0.6986675550534175,0.1666,0.0392,0.9831,0.32,0.2621,0.3917,0.1581,0.139,0.0743,0.2269,0.0634,0.9816,0.4834,0.4138,0.25,0.0444,0.0908,0.0,0.2248,0.0377,0.9831,0.48,0.4138,0.25,0.16,0.1274,0.0553,0.1576,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
416090,0,0,1,1,1,1,225000.0,1520253.0,44581.5,1327500.0,0.072508,-16750,-1399,-5456.0,-290,1,1,0,1,0,1,3.0,1,1,10,1,0,1,0,0,0,0.6009853365357227,0.6603239779378496,0.3910549766342248,0.4454,0.2797,0.9781,0.48,0.4138,0.3333,0.0,0.4166,0.1243,0.4538,0.2902,0.9782,0.4834,0.4138,0.3333,0.0,0.4341,0.1316,0.4497,0.2797,0.9781,0.48,0.4138,0.3333,0.0,0.4241,0.1269,0.3547,0,1.0,0.0,1.0,0.0,-1347.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
372113,0,1,0,0,1,0,157500.0,405000.0,20250.0,405000.0,0.030755,-18383,-8226,-5171.0,-1908,1,1,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,0.8916044861817194,0.7102998582844868,0.6397075677637197,0.0227,0.0118,0.9379,0.0,0.1034,0.0417,0.0003,0.0119,0.0,0.0231,0.0122,0.9379,0.0,0.1034,0.0417,0.0003,0.0124,0.0,0.0229,0.0118,0.9379,0.0,0.1034,0.0417,0.0003,0.0121,0.0,0.0111,0,0.0,0.0,0.0,0.0,-367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
363270,0,0,0,0,1,0,81000.0,256500.0,15822.0,256500.0,0.026392,-18983,-742,-2582.0,-2525,1,1,0,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.7274753783771112,0.4066843187346215,0.4920600938649263,0.0237,0.0553,0.9826,0.0,0.1379,0.0417,0.0176,0.022,0.0,0.0242,0.0574,0.9826,0.0,0.1379,0.0417,0.018,0.0229,0.0,0.0239,0.0553,0.9826,0.0,0.1379,0.0417,0.0179,0.0223,0.0,0.0173,0,2.0,1.0,2.0,1.0,-489.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
440090,0,0,0,1,1,0,126000.0,512064.0,25033.5,360000.0,0.018634,-18011,-168,-4974.0,-1391,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.5552377425866585,0.5812991331460388,0.4686596550493113,0.8009999999999999,0.4667,0.9866,0.92,0.7931,0.3333,0.7103,0.8597,0.0011,0.8162,0.4843,0.9866,0.9264,0.7931,0.3333,0.7265,0.8957,0.0011,0.8088,0.4667,0.9866,0.92,0.7931,0.3333,0.7227,0.8751,0.0011,0.8326,0,1.0,0.0,1.0,0.0,-711.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
383498,0,0,0,0,0,1,135000.0,448056.0,16222.5,315000.0,0.018801,-18210,-5106,-5360.0,-1752,1,1,0,1,0,0,3.0,2,2,10,0,0,0,0,0,0,0.8477018189540676,0.6468784206774553,0.6347055309763198,0.1856,0.132,0.9866,0.2,0.1724,0.375,0.0398,0.21,0.0,0.1891,0.1369999999999999,0.9866,0.2014,0.1724,0.375,0.0407,0.2188,0.0,0.1874,0.132,0.9866,0.2,0.1724,0.375,0.0405,0.2138,0.0,0.1652,0,1.0,0.0,1.0,0.0,-1012.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
373724,0,0,0,0,1,2,135000.0,143910.0,13455.0,135000.0,0.072508,-11707,-3803,-4258.0,-4258,1,1,1,1,0,0,4.0,1,1,19,0,0,0,0,0,0,0.6389489179387798,0.6744193209245021,0.5334816299804352,0.1124,0.1074,0.9876,0.16,0.069,0.5417,0.0,0.0934,0.1055,0.1145,0.1114,0.9876,0.1611,0.069,0.5417,0.0,0.0973,0.1117,0.1135,0.1074,0.9876,0.16,0.069,0.5417,0.0,0.0951,0.1077,0.0964,0,1.0,0.0,1.0,0.0,-858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
268783,0,0,0,0,1,1,90000.0,339633.0,26410.5,283500.0,0.035792,-13860,-1700,-4246.0,-1818,1,1,0,1,1,0,3.0,2,2,11,0,0,0,0,0,0,0.7387028156131411,0.7178449865857193,0.7738956942145427,0.0165,0.0385,0.9727,0.0,0.069,0.0417,0.0239,0.0124,0.0,0.0168,0.04,0.9727,0.0,0.069,0.0417,0.0245,0.0129,0.0,0.0167,0.0385,0.9727,0.0,0.069,0.0417,0.0244,0.0126,0.0,0.0097,0,0.0,0.0,0.0,0.0,-853.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
294389,0,0,0,0,1,0,216000.0,781920.0,47965.5,675000.0,0.035792,-22333,365243,-4245.0,-4081,1,0,0,1,1,0,2.0,2,2,16,0,0,0,0,0,0,0.8455393046133826,0.5794511428089246,0.7826078370261895,0.3794,0.2184,0.9846,0.4,0.3448,0.3333,0.1393,0.3787,0.0,0.3866,0.2266,0.9846,0.4028,0.3448,0.3333,0.1425,0.3946,0.0,0.3831,0.2184,0.9846,0.4,0.3448,0.3333,0.1417,0.3855,0.0,0.3482,0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
355725,0,0,0,0,1,0,99000.0,755190.0,33394.5,675000.0,0.010032,-23228,365243,-2822.0,-4915,1,0,0,1,1,0,2.0,2,2,9,0,0,0,0,0,0,0.7872127928983682,0.5799200103791952,0.7738956942145427,0.0742,0.0421,0.9831,0.08,0.069,0.3333,0.0648,0.0785,0.0,0.0756,0.0437,0.9831,0.0806,0.069,0.3333,0.0663,0.0818,0.0,0.0749,0.0421,0.9831,0.08,0.069,0.3333,0.0659,0.08,0.0,0.0764,0,0.0,0.0,0.0,0.0,-1247.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
392532,0,0,0,0,1,0,292500.0,900000.0,26446.5,900000.0,0.010006,-20343,-4972,-11159.0,-3808,1,1,0,1,1,0,2.0,2,2,7,0,0,0,0,0,0,0.8912323044991445,0.1673316673105274,0.7209441499436497,0.166,0.1081,0.9836,0.2,0.1724,0.3333,0.0915,0.1674,0.219,0.1691,0.1122,0.9836,0.2014,0.1724,0.3333,0.0936,0.1744,0.2319,0.1676,0.1081,0.9836,0.2,0.1724,0.3333,0.0931,0.1704,0.2236,0.2499,0,2.0,0.0,2.0,0.0,-3219.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
276462,0,1,1,0,0,0,225000.0,450000.0,22500.0,450000.0,0.01885,-16865,-2298,-9393.0,-328,1,1,0,1,0,1,2.0,2,2,10,0,0,0,0,0,0,0.4994768687386458,0.7043516138349845,0.6246146584503397,0.1536,0.1054,0.9811,0.16,0.1379,0.3333,0.0665,0.1486,0.0502,0.1565,0.1093,0.9811,0.1611,0.1379,0.3333,0.068,0.1549,0.0532,0.1551,0.1054,0.9811,0.16,0.1379,0.3333,0.0677,0.1513,0.0513,0.1397,0,0.0,0.0,0.0,0.0,-1124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,2.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
335371,0,0,1,1,0,2,270000.0,183784.5,16983.0,148500.0,0.0066709999999999,-15121,-8187,-1966.0,-4495,1,1,0,1,1,1,4.0,2,2,17,0,0,0,0,0,0,0.6512223900529504,0.5760849972462245,0.7407990879702335,0.0876,0.0894,0.997,0.0,0.1379,0.1667,0.0843,0.0857,0.0,0.0893,0.0928,0.997,0.0,0.1379,0.1667,0.0862,0.0893,0.0,0.0885,0.0894,0.997,0.0,0.1379,0.1667,0.0857,0.0872,0.0,0.0674,0,0.0,0.0,0.0,0.0,-2449.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
270742,0,0,0,0,1,0,171000.0,1884915.0,69984.0,1759500.0,0.009334,-13367,-384,-7075.0,-4746,1,1,0,1,0,0,2.0,2,2,13,0,0,0,0,0,0,0.2281480034815631,0.6347338411808751,0.41534714488434,0.2165,0.1576,0.9791,0.24,0.2069,0.3333,0.0381,0.1934,0.06,0.2206,0.1636,0.9791,0.2417,0.2069,0.3333,0.039,0.2015,0.0635,0.2186,0.1576,0.9791,0.24,0.2069,0.3333,0.0388,0.1969,0.0613,0.1939,0,1.0,0.0,1.0,0.0,-1279.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
272892,0,0,0,1,1,0,135000.0,1074861.0,35653.5,963000.0,0.030755,-17465,-2505,-4592.0,-964,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.7843006745042276,0.6459187633431258,0.2405414172860865,0.1804,0.0626,0.9896,0.2,0.1724,0.3333,0.0502,0.2099,0.0936,0.1838,0.0649,0.9896,0.2014,0.1724,0.3333,0.0514,0.2187,0.0991,0.1822,0.0626,0.9896,0.2,0.1724,0.3333,0.0511,0.2137,0.0956,0.1824,0,8.0,0.0,8.0,0.0,-1688.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
118879,0,1,1,1,1,0,72000.0,135000.0,6750.0,135000.0,0.031329,-16248,-831,-1591.0,-4828,1,1,0,1,0,0,1.0,2,2,11,0,0,0,0,1,1,0.4193630146739332,0.1535705728980404,0.5442347412142162,0.0124,0.013,0.9717,0.0,0.069,0.0417,0.0235,0.0175,0.0,0.0126,0.0134,0.9717,0.0,0.069,0.0417,0.024,0.0183,0.0,0.0125,0.013,0.9717,0.0,0.069,0.0417,0.0239,0.0179,0.0,0.0138,0,0.0,0.0,0.0,0.0,-1449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
305710,0,1,1,0,1,0,675000.0,540000.0,27000.0,540000.0,0.04622,-22240,365243,-257.0,-4863,1,0,0,1,0,0,2.0,1,1,12,0,0,0,0,0,0,0.8611712475383276,0.6786686495409409,0.5673792367572691,0.066,0.0789,0.9752,0.0,0.1379,0.1667,0.0162,0.051,0.0973,0.0672,0.0819,0.9752,0.0,0.1379,0.1667,0.0166,0.0531,0.103,0.0666,0.0789,0.9752,0.0,0.1379,0.1667,0.0165,0.0519,0.0994,0.0657,0,0.0,0.0,0.0,0.0,-552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
395388,0,0,0,0,0,1,225000.0,675000.0,34465.5,675000.0,0.072508,-10040,-790,-1340.0,-1288,1,1,1,1,1,0,3.0,1,1,19,0,0,0,0,0,0,0.2681699462194317,0.6935949896488625,0.228883416700673,0.1474,0.0713,0.9831,0.2,0.0862,0.5417,0.0,0.1454,0.0074,0.1134,0.0458,0.9831,0.0806,0.0345,0.4583,0.0,0.1062,0.0011,0.1489,0.0713,0.9831,0.2,0.0862,0.5417,0.0,0.148,0.0076,0.0832,0,0.0,0.0,0.0,0.0,-433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
447685,0,0,1,0,1,0,135000.0,450000.0,30573.0,450000.0,0.010276,-12534,-3456,-6470.0,-4145,1,1,1,1,1,0,1.0,2,2,13,0,0,0,0,0,0,0.5428047745508249,0.5242231210012448,0.6528965519806539,0.1227,0.125,0.9801,0.0,0.2759,0.1667,0.0754,0.1066,0.0043,0.125,0.1298,0.9801,0.0,0.2759,0.1667,0.0771,0.111,0.0046,0.1239,0.125,0.9801,0.0,0.2759,0.1667,0.0767,0.1085,0.0044,0.0848,0,3.0,0.0,3.0,0.0,-2410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
253157,0,0,0,0,1,0,135000.0,463131.0,20529.0,346500.0,0.0196889999999999,-19717,-6366,-7095.0,-2924,1,1,0,1,0,1,2.0,2,2,9,0,0,0,0,0,0,0.8181888836667479,0.1594680820514482,0.6512602186973006,0.0619,0.0,0.9771,0.0,0.1379,0.1667,0.0951,0.0537,0.0,0.063,0.0,0.9772,0.0,0.1379,0.1667,0.0973,0.0559,0.0,0.0625,0.0,0.9771,0.0,0.1379,0.1667,0.0968,0.0546,0.0,0.0422,0,1.0,0.0,1.0,0.0,-1737.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
347580,1,0,1,0,1,0,135000.0,284400.0,13257.0,225000.0,0.020246,-15837,-349,-6073.0,-4216,1,1,1,1,1,0,2.0,3,3,9,0,0,0,0,1,1,0.3199043924556715,0.4463007306052211,0.2580842039460289,0.0247,0.0296,0.9742,0.0,0.069,0.0833,0.0185,0.0188,0.0,0.0252,0.0307,0.9742,0.0,0.069,0.0833,0.019,0.0196,0.0,0.025,0.0296,0.9742,0.0,0.069,0.0833,0.0189,0.0191,0.0,0.0156,0,2.0,1.0,2.0,1.0,-2140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
146078,0,0,0,1,0,0,324000.0,509400.0,40243.5,450000.0,0.04622,-16867,-515,-8386.0,-425,1,1,1,1,1,1,2.0,1,1,11,0,1,1,0,1,1,0.7774417486553772,0.7542724483383454,0.4920600938649263,0.033,0.0826,0.9588,0.0,0.1379,0.125,0.0129,0.0394,0.0566,0.0336,0.0857,0.9588,0.0,0.1379,0.125,0.0132,0.0411,0.0599,0.0333,0.0826,0.9588,0.0,0.1379,0.125,0.0131,0.0401,0.0577,0.0433,1,0.0,0.0,0.0,0.0,-137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
202445,0,0,1,0,0,0,202500.0,450000.0,42075.0,450000.0,0.04622,-17779,-3317,-3671.0,-1326,1,1,1,1,0,0,2.0,1,1,20,0,0,0,0,0,0,0.624534523822719,0.7405483423431122,0.816092360478441,0.1385,0.0827,0.9906,0.1332,0.1148,0.375,0.0328,0.1083,0.2015,0.1261,0.0825,0.9901,0.1208,0.1034,0.375,0.0183,0.0792,0.1988,0.128,0.0827,0.9906,0.12,0.1034,0.375,0.0334,0.0783,0.2057,0.182,0,0.0,0.0,0.0,0.0,-1587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
328586,0,0,1,0,0,1,360000.0,1762110.0,46611.0,1575000.0,0.04622,-16745,-2878,-6034.0,-299,1,1,0,1,0,1,3.0,1,1,9,0,1,1,0,0,0,0.3278266978035724,0.6544631259079668,0.3962195720630885,0.0845,0.0749,0.9757,0.0,0.1724,0.1667,0.0151,0.0634,0.0755,0.0861,0.0777,0.9722,0.0,0.1724,0.1667,0.0154,0.066,0.0799,0.0854,0.0749,0.9757,0.0,0.1724,0.1667,0.0153,0.0645,0.0771,0.0662,0,2.0,0.0,2.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
374974,0,0,0,0,1,0,270000.0,463941.0,31513.5,400500.0,0.032561,-15855,-439,-1151.0,-974,1,1,0,1,1,1,2.0,1,1,18,0,0,0,0,0,0,0.6831563050968449,0.6696817307713981,0.2405414172860865,0.2515,0.0225,0.9861,0.28,0.2414,0.3333,0.0335,0.282,0.0,0.2563,0.0233,0.9861,0.282,0.2414,0.3333,0.0343,0.2938,0.0,0.254,0.0225,0.9861,0.28,0.2414,0.3333,0.0341,0.287,0.0,0.2218,0,0.0,0.0,0.0,0.0,-461.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
